                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    190,                 1.2337,                 4.6934,                0.22942,                      0,                      0,                      0,                      0,                      0,                 2.9478,                      0,              0.0016258,              0.0016258,              0.0016258
                    191,                      0,                 3.7272,                      0,                      0,                      0,                      0,                      0,                      0,                 2.9478,                      0,              0.0016238,              0.0016238,              0.0016238
                    192,                      0,                 3.6711,                      0,                      0,                      0,                      0,                      0,                      0,                 2.8407,                      0,              0.0016218,              0.0016218,              0.0016218
                    193,                 2.2082,                  5.301,                0.40685,                      0,                      0,                      0,                      0,                      0,                 2.8407,                      0,              0.0016198,              0.0016198,              0.0016198
                    194,                      0,                 3.5737,                      0,                      0,                      0,                      0,                      0,                      0,                 2.8407,                      0,              0.0016179,              0.0016179,              0.0016179
                    195,                      0,                 3.6627,                      0,                      0,                      0,                      0,                      0,                      0,                 2.8407,                      0,              0.0016159,              0.0016159,              0.0016159
                    196,                 1.4226,                 4.8026,                0.36172,                      0,                      0,                      0,                      0,                      0,                 2.7463,                      0,              0.0016139,              0.0016139,              0.0016139
                    197,                 1.6722,                 4.9919,                0.40937,                      0,                      0,                      0,                      0,                      0,                 2.7463,                      0,              0.0016119,              0.0016119,              0.0016119
                    198,                 1.1154,                 4.2928,                0.16547,                      0,                      0,                      0,                      0,                      0,                 2.7463,                      0,              0.0016099,              0.0016099,              0.0016099
                    199,                0.54984,                 3.8586,                 0.1008,                      0,                      0,                      0,                      0,                      0,                 2.7463,                      0,               0.001608,               0.001608,               0.001608
                    200,                      0,                 3.5286,                      0,                      0,                      0,                      0,                      0,                      0,                 3.5727,                      0,               0.001606,               0.001606,               0.001606
                    201,                 1.2503,                 4.2779,                 0.2275,                      0,                      0,                      0,                      0,                      0,                 3.5727,                      0,               0.001604,               0.001604,               0.001604
                    202,                 1.4447,                 4.6834,                0.25427,                      0,                      0,                      0,                      0,                      0,                 3.5727,                      0,               0.001602,               0.001602,               0.001602
                    203,                 1.7236,                 4.9214,                0.39947,                      0,                      0,                      0,                      0,                      0,                 3.5727,                      0,                 0.0016,                 0.0016,                 0.0016
                    204,                 0.8821,                 4.0102,                0.12399,                      0,                      0,                      0,                      0,                      0,                 2.3781,                      0,              0.0015981,              0.0015981,              0.0015981
                    205,                  1.807,                 5.0628,                0.33091,                      0,                      0,                      0,                      0,                      0,                 2.3781,                      0,              0.0015961,              0.0015961,              0.0015961
                    206,                 3.7059,                 7.2862,                0.88669,                      0,                      0,                      0,                      0,                      0,                 2.3781,                      0,              0.0015941,              0.0015941,              0.0015941
                    207,                 1.4322,                 4.4327,                0.21898,                      0,                      0,                      0,                      0,                      0,                 2.3781,                      0,              0.0015921,              0.0015921,              0.0015921
                    208,                  2e-05,                 3.2886,                  3e-05,                      0,                      0,                      0,                      0,                      0,                 2.0565,                      0,              0.0015901,              0.0015901,              0.0015901
                    209,                 1.8629,                 5.7707,                0.59483,                      0,                      0,                      0,                      0,                      0,                 2.0565,                      0,              0.0015882,              0.0015882,              0.0015882
                    210,                  1.477,                  4.394,                0.36098,                      0,                      0,                      0,                      0,                      0,                 2.0565,                      0,              0.0015862,              0.0015862,              0.0015862
                    211,                   1.82,                 4.4034,                0.33621,                      0,                      0,                      0,                      0,                      0,                 2.0565,                      0,              0.0015842,              0.0015842,              0.0015842
                    212,                 1.3042,                 4.2538,                0.24146,                      0,                      0,                      0,                      0,                      0,                 1.8281,                      0,              0.0015822,              0.0015822,              0.0015822
                    213,                 4.0444,                 6.8661,                0.77914,                      0,                      0,                      0,                      0,                      0,                 1.8281,                      0,              0.0015802,              0.0015802,              0.0015802
                    214,                 5.4249,                 7.3162,                 1.0486,                      0,                      0,                      0,                      0,                      0,                 1.8281,                      0,              0.0015783,              0.0015783,              0.0015783
                    215,                      0,                 3.1048,                      0,                      0,                      0,                      0,                      0,                      0,                 1.8281,                      0,              0.0015763,              0.0015763,              0.0015763
                    216,                 1.6145,                 4.5191,                 0.3656,                      0,                      0,                      0,                      0,                      0,                 1.5142,                      0,              0.0015743,              0.0015743,              0.0015743
                    217,                      0,                 3.0707,                      0,                      0,                      0,                      0,                      0,                      0,                 1.5142,                      0,              0.0015723,              0.0015723,              0.0015723
                    218,                 3.6672,                 5.8915,                0.51586,                      0,                      0,                      0,                      0,                      0,                 1.5142,                      0,              0.0015703,              0.0015703,              0.0015703
                    219,                      0,                 3.2604,                      0,                      0,                      0,                      0,                      0,                      0,                 1.5142,                      0,              0.0015684,              0.0015684,              0.0015684
                    220,                      0,                 3.0556,                      0,                      0,                      0,                      0,                      0,                      0,                 1.4013,                      0,              0.0015664,              0.0015664,              0.0015664
                    221,                 1.8555,                 5.0379,                0.32018,                      0,                      0,                      0,                      0,                      0,                 1.4013,                      0,              0.0015644,              0.0015644,              0.0015644
                    222,                  1e-05,                 2.9144,                      0,                      0,                      0,                      0,                      0,                      0,                 1.4013,                      0,              0.0015624,              0.0015624,              0.0015624
                    223,                  1e-05,                 3.0652,                  1e-05,                      0,                      0,                      0,                      0,                      0,                 1.4013,                      0,              0.0015604,              0.0015604,              0.0015604
                    224,                  4e-05,                 3.0123,                  3e-05,                      0,                      0,                      0,                      0,                      0,                 1.7263,                      0,              0.0015585,              0.0015585,              0.0015585
                    225,                 2.9828,                 5.5885,                0.72733,                      0,                      0,                      0,                      0,                      0,                 1.7263,                      0,              0.0015565,              0.0015565,              0.0015565
                    226,                 0.8242,                 3.3935,                0.11787,                      0,                      0,                      0,                      0,                      0,                 1.7263,                      0,              0.0015545,              0.0015545,              0.0015545
                    227,                      0,                 2.8703,                      0,                      0,                      0,                      0,                      0,                      0,                 1.7263,                      0,              0.0015525,              0.0015525,              0.0015525
                    228,                      0,                 2.8247,                      0,                      0,                      0,                      0,                      0,                      0,                 4.2126,                      0,              0.0015505,              0.0015505,              0.0015505
                    229,                      0,                 2.7647,                      0,                      0,                      0,                      0,                      0,                      0,                 4.2126,                      0,              0.0015486,              0.0015486,              0.0015486
                    230,                      0,                  2.774,                      0,                      0,                      0,                      0,                      0,                      0,                 4.2126,                      0,              0.0015466,              0.0015466,              0.0015466
                    231,                 1.6028,                 4.1136,                0.31138,                      0,                      0,                      0,                      0,                      0,                 4.2126,                      0,              0.0015446,              0.0015446,              0.0015446
                    232,                 1.8697,                 5.1103,                0.52705,                      0,                      0,                      0,                      0,                      0,                 1.7397,                      0,              0.0015426,              0.0015426,              0.0015426
                    233,                 3.3354,                 6.7978,                0.90551,                      0,                      0,                      0,                      0,                      0,                 1.7397,                      0,              0.0015406,              0.0015406,              0.0015406
                    234,                      0,                 2.7174,                      0,                      0,                      0,                      0,                      0,                      0,                 1.7397,                      0,              0.0015387,              0.0015387,              0.0015387
                    235,                 3.1964,                 5.6194,                0.82737,                      0,                      0,                      0,                      0,                      0,                 1.7397,                      0,              0.0015367,              0.0015367,              0.0015367
                    236,                      0,                 2.7337,                      0,                      0,                      0,                      0,                      0,                      0,                 1.2655,                      0,              0.0015347,              0.0015347,              0.0015347
                    237,                0.98736,                 3.2761,                0.23077,                      0,                      0,                      0,                      0,                      0,                 1.2655,                      0,              0.0015327,              0.0015327,              0.0015327
                    238,                0.09616,                 2.7619,                0.01705,                      0,                      0,                      0,                      0,                      0,                 1.2655,                      0,              0.0015307,              0.0015307,              0.0015307
                    239,                 4.6063,                 5.9996,                0.74452,                      0,                      0,                      0,                      0,                      0,                 1.2655,                      0,              0.0015288,              0.0015288,              0.0015288
                    240,                 3.4389,                 5.0724,                0.62637,                      0,                      0,                      0,                      0,                      0,                0.83867,                      0,              0.0015268,              0.0015268,              0.0015268
                    241,                0.10332,                 2.7051,                0.01829,                      0,                      0,                      0,                      0,                      0,                0.83867,                      0,              0.0015248,              0.0015248,              0.0015248
                    242,                      0,                   2.58,                      0,                      0,                      0,                      0,                      0,                      0,                0.83867,                      0,              0.0015228,              0.0015228,              0.0015228
                    243,                      0,                  2.659,                      0,                      0,                      0,                      0,                      0,                      0,                0.83867,                      0,              0.0015208,              0.0015208,              0.0015208
                    244,                 3.0371,                 4.7214,                0.63811,                      0,                      0,                      0,                      0,                      0,                0.60967,                      0,              0.0015189,              0.0015189,              0.0015189
                    245,                0.38981,                 2.7862,                0.07506,                      0,                      0,                      0,                      0,                      0,                0.60967,                      0,              0.0015169,              0.0015169,              0.0015169
                    246,                 3.6439,                 5.6818,                0.84842,                      0,                      0,                      0,                      0,                      0,                0.60967,                      0,              0.0015149,              0.0015149,              0.0015149
                    247,                 1.8396,                 4.1374,                0.41091,                      0,                      0,                      0,                      0,                      0,                0.60967,                      0,              0.0015129,              0.0015129,              0.0015129
                    248,                  1.373,                 3.3707,                0.25591,                      0,                      0,                      0,                      0,                      0,                 1.0817,                      0,              0.0015109,              0.0015109,              0.0015109
