                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    308,                 2.8078,                 1.8916,                0.67538,                0.18972,                0.11828,                0.05221,                0.01364,                 2.4186,                 1.9352,                0.56388,              0.0013921,              0.0013921,              0.0013921
                    309,                 2.7129,                 1.8517,                 0.6904,                0.18972,                0.11828,                0.05221,                0.01364,                 2.4186,                 1.9352,                0.56388,              0.0013902,              0.0013902,              0.0013902
                    310,                 2.3336,                 1.5437,                0.60055,                0.21826,                0.12903,                0.05123,                0.01492,                 2.4355,                 1.9195,                0.56496,              0.0013882,              0.0013882,              0.0013882
                    311,                 2.7076,                 1.7595,                0.67233,                0.21826,                0.12903,                0.05123,                0.01492,                 2.4355,                 1.9195,                0.56496,              0.0013862,              0.0013862,              0.0013862
                    312,                 2.2159,                 1.5373,                0.57245,                0.21826,                0.12903,                0.05123,                0.01492,                 2.4355,                 1.9195,                0.56496,              0.0013842,              0.0013842,              0.0013842
                    313,                 2.1466,                 1.5158,                0.56899,                0.23006,                0.11828,                0.06886,                0.01549,                 2.4876,                 1.9093,                0.57147,              0.0013822,              0.0013822,              0.0013822
                    314,                 2.7526,                 1.9265,                0.64118,                0.23006,                0.11828,                0.06886,                0.01549,                 2.4876,                 1.9093,                0.57147,              0.0013803,              0.0013803,              0.0013803
                    315,                 2.8193,                 1.8205,                0.65188,                0.23406,                0.11828,                0.07527,                0.01978,                 2.4507,                 1.8667,                0.57416,              0.0013783,              0.0013783,              0.0013783
                    316,                 2.5352,                  1.843,                0.63364,                0.23406,                0.11828,                0.07527,                0.01978,                 2.4507,                 1.8667,                0.57416,              0.0013763,              0.0013763,              0.0013763
                    317,                 2.4446,                  1.721,                0.60125,                0.23406,                0.11828,                0.07527,                0.01978,                 2.4507,                 1.8667,                0.57416,              0.0013743,              0.0013743,              0.0013743
                    318,                 2.6243,                 1.8013,                0.63332,                0.30809,                0.15054,                0.11225,                0.02771,                 2.3976,                 1.8034,                 0.5741,              0.0013723,              0.0013723,              0.0013723
                    319,                 2.3085,                 1.5368,                0.53972,                0.30809,                0.15054,                0.11225,                0.02771,                 2.3976,                 1.8034,                 0.5741,              0.0013704,              0.0013704,              0.0013704
                    320,                 2.3579,                 1.6283,                 0.5648,                0.34019,                0.17186,                0.11823,                0.02944,                 2.3388,                 1.7412,                0.57034,              0.0013684,              0.0013684,              0.0013684
                    321,                 2.6103,                 1.7016,                0.71072,                0.34019,                0.17186,                0.11823,                0.02944,                 2.3388,                 1.7412,                0.57034,              0.0013664,              0.0013664,              0.0013664
                    322,                 2.9022,                 1.8867,                0.74574,                0.34019,                0.17186,                0.11823,                0.02944,                 2.3388,                 1.7412,                0.57034,              0.0013644,              0.0013644,              0.0013644
                    323,                 2.4554,                 1.5362,                0.66721,                0.38826,                0.19355,                 0.1279,                0.03199,                 2.2594,                 1.7213,                0.56579,              0.0013624,              0.0013624,              0.0013624
                    324,                 2.8391,                 1.7857,                0.75585,                0.38826,                0.19355,                 0.1279,                0.03199,                 2.2594,                 1.7213,                0.56579,              0.0013605,              0.0013605,              0.0013605
                    325,                 2.9072,                 1.8826,                0.72671,                0.36659,                 0.1828,                0.11887,                0.03197,                 2.2486,                 1.7251,                0.56459,              0.0013585,              0.0013585,              0.0013585
                    326,                 2.4822,                 1.5992,                0.61848,                0.36659,                 0.1828,                0.11887,                0.03197,                 2.2486,                 1.7251,                0.56459,              0.0013565,              0.0013565,              0.0013565
                    327,                 2.3862,                  1.628,                0.57423,                0.36659,                 0.1828,                0.11887,                0.03197,                 2.2486,                 1.7251,                0.56459,              0.0013545,              0.0013545,              0.0013545
                    328,                 2.5103,                 1.7783,                0.62197,                0.37047,                 0.1828,                0.11773,                0.02973,                 2.2717,                 1.7485,                0.56328,              0.0013525,              0.0013525,              0.0013525
                    329,                 2.3321,                 1.5961,                0.62658,                0.37047,                 0.1828,                0.11773,                0.02973,                 2.2717,                 1.7485,                0.56328,              0.0013506,              0.0013506,              0.0013506
                    330,                  2.461,                 1.6464,                0.60988,                0.37047,                 0.1828,                0.11773,                0.02973,                 2.2717,                 1.7485,                0.56328,              0.0013486,              0.0013486,              0.0013486
                    331,                 2.0729,                 1.5486,                0.48742,                0.32659,                0.17204,                0.10514,                 0.0254,                 2.3429,                 1.7833,                0.56386,              0.0013466,              0.0013466,              0.0013466
                    332,                 2.2877,                 1.6127,                0.64344,                0.32659,                0.17204,                0.10514,                 0.0254,                 2.3429,                 1.7833,                0.56386,              0.0013446,              0.0013446,              0.0013446
                    333,                 2.5964,                 1.6853,                0.56556,                0.30217,                0.16129,                0.11359,                0.02543,                 2.3896,                 1.7337,                 0.5665,              0.0013426,              0.0013426,              0.0013426
                    334,                 2.5531,                  1.698,                0.62564,                0.30217,                0.16129,                0.11359,                0.02543,                 2.3896,                 1.7337,                 0.5665,              0.0013407,              0.0013407,              0.0013407
                    335,                 2.7221,                 1.6145,                0.66855,                0.30217,                0.16129,                0.11359,                0.02543,                 2.3896,                 1.7337,                 0.5665,              0.0013387,              0.0013387,              0.0013387
                    336,                 2.7692,                 1.7847,                0.72385,                 0.2769,                0.15054,                0.10712,                 0.0258,                 2.4319,                 1.6923,                0.56851,              0.0013367,              0.0013367,              0.0013367
                    337,                 2.2209,                 1.4828,                0.55561,                 0.2769,                0.15054,                0.10712,                 0.0258,                 2.4319,                 1.6923,                0.56851,              0.0013347,              0.0013347,              0.0013347
                    338,                 2.4115,                 1.5488,                0.56168,                0.29828,                0.15546,                0.10614,                0.02419,                  2.462,                 1.6761,                0.57114,              0.0013327,              0.0013327,              0.0013327
                    339,                 2.8178,                 1.7573,                0.70868,                0.29828,                0.15546,                0.10614,                0.02419,                  2.462,                 1.6761,                0.57114,              0.0013308,              0.0013308,              0.0013308
                    340,                 2.7006,                 1.5443,                0.68504,                0.29828,                0.15546,                0.10614,                0.02419,                  2.462,                 1.6761,                0.57114,              0.0013288,              0.0013288,              0.0013288
                    341,                 2.2234,                 1.5787,                0.61063,                0.29782,                0.16129,                0.09872,                0.02383,                 2.5033,                 1.6924,                 0.5754,              0.0013268,              0.0013268,              0.0013268
                    342,                 2.5488,                 1.7243,                0.64772,                0.29782,                0.16129,                0.09872,                0.02383,                 2.5033,                 1.6924,                 0.5754,              0.0013248,              0.0013248,              0.0013248
                    343,                 2.2394,                 1.5414,                0.50126,                0.34345,                0.19355,                 0.1269,                0.02344,                 2.5024,                 1.6982,                 0.5818,              0.0013228,              0.0013228,              0.0013228
                    344,                 2.7167,                 1.7753,                0.65098,                0.34345,                0.19355,                 0.1269,                0.02344,                 2.5024,                 1.6982,                 0.5818,              0.0013209,              0.0013209,              0.0013209
                    345,                 2.8918,                 1.7538,                0.64941,                0.34345,                0.19355,                 0.1269,                0.02344,                 2.5024,                 1.6982,                 0.5818,              0.0013189,              0.0013189,              0.0013189
                    346,                 2.7691,                 1.7124,                0.69665,                0.33362,                 0.2043,                0.12095,                0.02279,                 2.4744,                  1.674,                0.58498,              0.0013169,              0.0013169,              0.0013169
                    347,                 2.6401,                 1.7994,                0.62117,                0.33362,                 0.2043,                0.12095,                0.02279,                 2.4744,                  1.674,                0.58498,              0.0013149,              0.0013149,              0.0013149
                    348,                 2.7516,                 1.7148,                0.64013,                0.39294,                0.25806,                0.15856,                0.02707,                  2.401,                 1.6419,                0.59418,              0.0013129,              0.0013129,              0.0013129
                    349,                 2.4362,                 1.4532,                0.59911,                0.39294,                0.25806,                0.15856,                0.02707,                  2.401,                 1.6419,                0.59418,               0.001311,               0.001311,               0.001311
                    350,                  2.561,                 1.6845,                0.70365,                0.39294,                0.25806,                0.15856,                0.02707,                  2.401,                 1.6419,                0.59418,               0.001309,               0.001309,               0.001309
                    351,                 2.3966,                 1.5807,                0.58057,                0.38012,                0.24731,                0.16534,                0.03152,                 2.3623,                 1.6406,                  0.595,               0.001307,               0.001307,               0.001307
                    352,                 2.9592,                 1.7505,                0.68214,                0.38012,                0.24731,                0.16534,                0.03152,                 2.3623,                 1.6406,                  0.595,               0.001305,               0.001305,               0.001305
                    353,                 2.3744,                 1.5795,                0.61916,                0.38012,                0.24731,                0.16534,                0.03152,                 2.3623,                 1.6406,                  0.595,               0.001303,               0.001303,               0.001303
                    354,                 2.6603,                  1.848,                0.62686,                0.32947,                 0.2272,                0.16744,                 0.0334,                 2.3508,                 1.6919,                 0.5907,              0.0013011,              0.0013011,              0.0013011
                    355,                 2.9712,                 1.8003,                0.76907,                0.32947,                 0.2272,                0.16744,                 0.0334,                 2.3508,                 1.6919,                 0.5907,              0.0012991,              0.0012991,              0.0012991
                    356,                 2.3188,                  1.633,                0.61787,                 0.3153,                0.25806,                0.16643,                0.03762,                 2.3331,                 1.7569,                0.58383,              0.0012971,              0.0012971,              0.0012971
                    357,                 2.7943,                 1.6906,                0.70438,                 0.3153,                0.25806,                0.16643,                0.03762,                 2.3331,                 1.7569,                0.58383,              0.0012951,              0.0012951,              0.0012951
                    358,                 2.6111,                 1.6228,                0.65454,                 0.3153,                0.25806,                0.16643,                0.03762,                 2.3331,                 1.7569,                0.58383,              0.0012931,              0.0012931,              0.0012931
                    359,                 2.0832,                 1.4677,                0.52813,                 0.3163,                0.22581,                0.15788,                 0.0406,                 2.3118,                  1.688,                0.57985,              0.0012912,              0.0012912,              0.0012912
                    360,                 2.6534,                 1.6464,                0.64323,                 0.3163,                0.22581,                0.15788,                 0.0406,                 2.3118,                  1.688,                0.57985,              0.0012892,              0.0012892,              0.0012892
                    361,                 2.7266,                  1.642,                0.68245,                0.29899,                0.21505,                0.15499,                0.04231,                 2.3185,                 1.6146,                0.57449,              0.0012872,              0.0012872,              0.0012872
                    362,                 2.5934,                  1.595,                0.63847,                0.29899,                0.21505,                0.15499,                0.04231,                 2.3185,                 1.6146,                0.57449,              0.0012852,              0.0012852,              0.0012852
